year,local_day,LOCAL_HOUR_END,tot_solar_mwh,_FREQ_
2018,4-Aug-18,15,329.831,920
2018,4-Aug-18,16,343.134,958
2018,4-Aug-18,17,292.858,944
2018,4-Aug-18,18,187.496,897
2018,4-Aug-18,19,74.944,766
2018,4-Aug-18,20,18.061,589
2018,4-Aug-18,21,0.063,8
2018,4-Aug-18,22,,
2018,4-Aug-18,23,,
2018,4-Aug-18,24,,
2018,5-Aug-18,1,,
2018,5-Aug-18,2,,
2018,5-Aug-18,3,,
2018,5-Aug-18,4,,
2018,5-Aug-18,5,,
2018,5-Aug-18,6,0.146,27
2018,5-Aug-18,7,26.824,682
2018,5-Aug-18,8,140.975,892
2018,5-Aug-18,9,350.184,992
2018,5-Aug-18,10,551.635,1022
2018,5-Aug-18,11,688.018,1032
2018,5-Aug-18,12,751.022,1037
2018,5-Aug-18,13,759.773,1036
2018,5-Aug-18,14,725.347,1027
2018,5-Aug-18,15,681.94,1020
2018,5-Aug-18,16,589.511,1006
2018,5-Aug-18,17,456.241,983
2018,5-Aug-18,18,276.952,924
2018,5-Aug-18,19,96.661,784
2018,5-Aug-18,20,13.888,634
2018,5-Aug-18,21,0.067,7
2018,5-Aug-18,22,,
2018,5-Aug-18,23,,
2018,5-Aug-18,24,,
2018,6-Aug-18,1,,
2018,6-Aug-18,2,,
2018,6-Aug-18,3,,
2018,6-Aug-18,4,,
2018,6-Aug-18,5,,
2018,6-Aug-18,6,0.163,29
2018,6-Aug-18,7,29.38,649
2018,6-Aug-18,8,139.912,740
2018,6-Aug-18,9,321.238,849
2018,6-Aug-18,10,483.471,904
2018,6-Aug-18,11,610.245,927
2018,6-Aug-18,12,688.403,945
2018,6-Aug-18,13,736.504,957
2018,6-Aug-18,14,736.569,952
2018,6-Aug-18,15,693.852,950
2018,6-Aug-18,16,598.432,924
2018,6-Aug-18,17,454.991,906
2018,6-Aug-18,18,271.126,842
2018,6-Aug-18,19,94.697,735
2018,6-Aug-18,20,13.543,632
2018,6-Aug-18,21,0.067,6
2018,6-Aug-18,22,,
2018,6-Aug-18,23,,
2018,6-Aug-18,24,,
2018,7-Aug-18,1,,
2018,7-Aug-18,2,,
2018,7-Aug-18,3,,
2018,7-Aug-18,4,,
2018,7-Aug-18,5,,
2018,7-Aug-18,6,0.113,18
2018,7-Aug-18,7,26.248,646
2018,7-Aug-18,8,132.988,729
2018,7-Aug-18,9,323.547,830
2018,7-Aug-18,10,511.614,903
2018,7-Aug-18,11,650.95,930
2018,7-Aug-18,12,707.797,938
2018,7-Aug-18,13,711.66,946
2018,7-Aug-18,14,691.407,936
2018,7-Aug-18,15,622.293,933
2018,7-Aug-18,16,543.005,910
2018,7-Aug-18,17,370.733,858
2018,7-Aug-18,18,172.055,771
2018,7-Aug-18,19,46.054,666
2018,7-Aug-18,20,4.765,332
2018,7-Aug-18,21,0.064,8
2018,7-Aug-18,22,,
2018,7-Aug-18,23,,
2018,7-Aug-18,24,,
2018,8-Aug-18,1,,
2018,8-Aug-18,2,,
2018,8-Aug-18,3,,
2018,8-Aug-18,4,,
2018,8-Aug-18,5,,
2018,8-Aug-18,6,0.106,16
2018,8-Aug-18,7,23.433,629
2018,8-Aug-18,8,114.515,711
2018,8-Aug-18,9,265.224,811
2018,8-Aug-18,10,442.061,891
2018,8-Aug-18,11,579.825,919
2018,8-Aug-18,12,609.554,925
2018,8-Aug-18,13,603.815,923
2018,8-Aug-18,14,585.577,914
2018,8-Aug-18,15,565.337,900
2018,8-Aug-18,16,477.881,877
2018,8-Aug-18,17,334.269,837
2018,8-Aug-18,18,179.706,767
2018,8-Aug-18,19,59.414,693
2018,8-Aug-18,20,8.711,478
2018,8-Aug-18,21,0.071,7
2018,8-Aug-18,22,,
2018,8-Aug-18,23,,
2018,8-Aug-18,24,,
2018,9-Aug-18,1,,
2018,9-Aug-18,2,,
2018,9-Aug-18,3,,
2018,9-Aug-18,4,,
2018,9-Aug-18,5,,
2018,9-Aug-18,6,0.101,26
2018,9-Aug-18,7,11.451,542
2018,9-Aug-18,8,47.934,662
2018,9-Aug-18,9,146.088,736
2018,9-Aug-18,10,335.793,822
2018,9-Aug-18,11,482.607,888
2018,9-Aug-18,12,575.362,929
2018,9-Aug-18,13,608.471,937
2018,9-Aug-18,14,623.608,934
2018,9-Aug-18,15,608.747,933
2018,9-Aug-18,16,557.023,937
2018,9-Aug-18,17,438.812,905
2018,9-Aug-18,18,271.445,846
2018,9-Aug-18,19,92.453,740
2018,9-Aug-18,20,10.76,622
2018,9-Aug-18,21,0.07,6
2018,9-Aug-18,22,,
2018,9-Aug-18,23,,
2018,9-Aug-18,24,,
2018,10-Aug-18,1,,
2018,10-Aug-18,2,,
2018,10-Aug-18,3,,
2018,10-Aug-18,4,,
2018,10-Aug-18,5,,
2018,10-Aug-18,6,0.092,14
2018,10-Aug-18,7,24.483,657
2018,10-Aug-18,8,140.879,756
2018,10-Aug-18,9,344.256,871
2018,10-Aug-18,10,539.292,933
2018,10-Aug-18,11,679.58,965
2018,10-Aug-18,12,729.289,972
2018,10-Aug-18,13,696.192,971
2018,10-Aug-18,14,617.474,952
2018,10-Aug-18,15,538.329,938
2018,10-Aug-18,16,447.713,917
2018,10-Aug-18,17,328.171,885
2018,10-Aug-18,18,191.439,820
2018,10-Aug-18,19,77.97,740
2018,10-Aug-18,20,12.705,641
2018,10-Aug-18,21,,
2018,10-Aug-18,22,,
2018,10-Aug-18,23,,
2018,10-Aug-18,24,,
2018,11-Aug-18,1,,
2018,11-Aug-18,2,,
2018,11-Aug-18,3,,
2018,11-Aug-18,4,,
2018,11-Aug-18,5,,
2018,11-Aug-18,6,0.108,8
2018,11-Aug-18,7,6.559,437
2018,11-Aug-18,8,35.234,654
2018,11-Aug-18,9,75.51,750
2018,11-Aug-18,10,99.718,766
2018,11-Aug-18,11,110.27,761
2018,11-Aug-18,12,115.019,785
2018,11-Aug-18,13,129.717,793
2018,11-Aug-18,14,155.708,816
2018,11-Aug-18,15,143.78,815
2018,11-Aug-18,16,140.606,813
2018,11-Aug-18,17,102,780
2018,11-Aug-18,18,71.67,738
2018,11-Aug-18,19,30.597,651
2018,11-Aug-18,20,2.606,312
2018,11-Aug-18,21,,
2018,11-Aug-18,22,,
2018,11-Aug-18,23,,
2018,11-Aug-18,24,,
2018,12-Aug-18,1,,
2018,12-Aug-18,2,,
2018,12-Aug-18,3,,
2018,12-Aug-18,4,,
2018,12-Aug-18,5,,
2018,12-Aug-18,6,0.057,7
2018,12-Aug-18,7,6.328,416
2018,12-Aug-18,8,41.608,673
2018,12-Aug-18,9,91.794,769
2018,12-Aug-18,10,145.547,826
2018,12-Aug-18,11,199.021,866
2018,12-Aug-18,12,273.676,902
2018,12-Aug-18,13,307.892,939
2018,12-Aug-18,14,313.733,944
2018,12-Aug-18,15,307.547,921
2018,12-Aug-18,16,228.478,869
2018,12-Aug-18,17,152.665,812
2018,12-Aug-18,18,91.115,746
2018,12-Aug-18,19,32.806,659
2018,12-Aug-18,20,2.358,299
2018,12-Aug-18,21,,
2018,12-Aug-18,22,,
2018,12-Aug-18,23,,
2018,12-Aug-18,24,,
2018,13-Aug-18,1,,
2018,13-Aug-18,2,,
2018,13-Aug-18,3,,
2018,13-Aug-18,4,,
2018,13-Aug-18,5,,
2018,13-Aug-18,6,0.09,8
2018,13-Aug-18,7,4.791,419
2018,13-Aug-18,8,32.283,631
2018,13-Aug-18,9,75.672,675
2018,13-Aug-18,10,111.261,681
2018,13-Aug-18,11,143.015,704
2018,13-Aug-18,12,176.742,724
2018,13-Aug-18,13,156.08,721
2018,13-Aug-18,14,136.535,709
2018,13-Aug-18,15,116.31,687
2018,13-Aug-18,16,83.553,684
2018,13-Aug-18,17,63.434,688
2018,13-Aug-18,18,42.15,682
2018,13-Aug-18,19,19.031,615
2018,13-Aug-18,20,1.866,200
2018,13-Aug-18,21,,
2018,13-Aug-18,22,,
2018,13-Aug-18,23,,
2018,13-Aug-18,24,,
2018,14-Aug-18,1,,
2018,14-Aug-18,2,,
2018,14-Aug-18,3,,
2018,14-Aug-18,4,,
2018,14-Aug-18,5,,
2018,14-Aug-18,6,0.06,6
2018,14-Aug-18,7,12.295,578
2018,14-Aug-18,8,69.904,685
2018,14-Aug-18,9,137.179,739
2018,14-Aug-18,10,256.787,821
2018,14-Aug-18,11,408.276,880
2018,14-Aug-18,12,474.724,889
2018,14-Aug-18,13,448.249,915
2018,14-Aug-18,14,459.203,887
2018,14-Aug-18,15,507.678,884
2018,14-Aug-18,16,416.335,877
2018,14-Aug-18,17,327.937,866
2018,14-Aug-18,18,203.724,807
2018,14-Aug-18,19,69.919,721
2018,14-Aug-18,20,5.725,515
2018,14-Aug-18,21,,
2018,14-Aug-18,22,,
2018,14-Aug-18,23,,
2018,14-Aug-18,24,,
2018,15-Aug-18,1,,
2018,15-Aug-18,2,,
2018,15-Aug-18,3,,
2018,15-Aug-18,4,,
2018,15-Aug-18,5,,
2018,15-Aug-18,6,0.06,8
2018,15-Aug-18,7,11.695,554
2018,15-Aug-18,8,69.287,679
2018,15-Aug-18,9,177.863,762
2018,15-Aug-18,10,342.901,838
2018,15-Aug-18,11,516.842,913
2018,15-Aug-18,12,626.682,952
2018,15-Aug-18,13,660.836,956
2018,15-Aug-18,14,674.364,947
2018,15-Aug-18,15,620.285,938
2018,15-Aug-18,16,536.46,923
2018,15-Aug-18,17,416.445,903
2018,15-Aug-18,18,245.334,838
2018,15-Aug-18,19,75.682,721
2018,15-Aug-18,20,8.258,553
2018,15-Aug-18,21,,
2018,15-Aug-18,22,,
2018,15-Aug-18,23,,
2018,15-Aug-18,24,,
2018,16-Aug-18,1,,
2018,16-Aug-18,2,,
2018,16-Aug-18,3,,
2018,16-Aug-18,4,,
2018,16-Aug-18,5,,
2018,16-Aug-18,6,0.059,7
2018,16-Aug-18,7,20.189,635
2018,16-Aug-18,8,120.615,729
2018,16-Aug-18,9,300.433,837
2018,16-Aug-18,10,480.486,913
2018,16-Aug-18,11,611.182,938
2018,16-Aug-18,12,663.168,951
2018,16-Aug-18,13,657.308,951
2018,16-Aug-18,14,642.789,938
2018,16-Aug-18,15,601.204,931
2018,16-Aug-18,16,519.368,918
2018,16-Aug-18,17,383.631,888
2018,16-Aug-18,18,218.395,822
2018,16-Aug-18,19,75.255,729
2018,16-Aug-18,20,7.607,596
2018,16-Aug-18,21,,
2018,16-Aug-18,22,,
2018,16-Aug-18,23,,
2018,16-Aug-18,24,,
2018,17-Aug-18,1,,
2018,17-Aug-18,2,,
2018,17-Aug-18,3,,
2018,17-Aug-18,4,,
2018,17-Aug-18,5,,
2018,17-Aug-18,6,0.064,7
2018,17-Aug-18,7,19.951,641
2018,17-Aug-18,8,123.134,730
2018,17-Aug-18,9,308.782,851
2018,17-Aug-18,10,483.83,918
2018,17-Aug-18,11,589.746,944
2018,17-Aug-18,12,657.643,956
2018,17-Aug-18,13,659.912,962
2018,17-Aug-18,14,562.173,935
2018,17-Aug-18,15,429.482,889
2018,17-Aug-18,16,396.462,881
2018,17-Aug-18,17,336.27,838
2018,17-Aug-18,18,168.014,812
2018,17-Aug-18,19,43.832,689
2018,17-Aug-18,20,2.117,313
2018,17-Aug-18,21,,
2018,17-Aug-18,22,,
2018,17-Aug-18,23,,
2018,17-Aug-18,24,,
2018,18-Aug-18,1,,
2018,18-Aug-18,2,,
2018,18-Aug-18,3,,
2018,18-Aug-18,4,,
2018,18-Aug-18,5,,
2018,18-Aug-18,6,0.054,6
2018,18-Aug-18,7,8.523,530
2018,18-Aug-18,8,45.462,682
2018,18-Aug-18,9,115.586,755
2018,18-Aug-18,10,249.968,904
2018,18-Aug-18,11,387.93,961
2018,18-Aug-18,12,467.066,988
2018,18-Aug-18,13,489.455,982
2018,18-Aug-18,14,448.006,954
2018,18-Aug-18,15,308.814,899
2018,18-Aug-18,16,141.313,752
2018,18-Aug-18,17,84.236,690
2018,18-Aug-18,18,114.327,730
2018,18-Aug-18,19,50.969,660
2018,18-Aug-18,20,4.693,372
2018,18-Aug-18,21,,
2018,18-Aug-18,22,,
2018,18-Aug-18,23,,
2018,18-Aug-18,24,,
2018,19-Aug-18,1,,
2018,19-Aug-18,2,,
2018,19-Aug-18,3,,
2018,19-Aug-18,4,,
2018,19-Aug-18,5,,
2018,19-Aug-18,6,0.055,6
2018,19-Aug-18,7,11.659,565
2018,19-Aug-18,8,84.783,792
2018,19-Aug-18,9,213.707,918
2018,19-Aug-18,10,373.563,974
2018,19-Aug-18,11,513.207,1007
2018,19-Aug-18,12,611.36,1020
2018,19-Aug-18,13,672.028,1033
2018,19-Aug-18,14,668.091,1027
2018,19-Aug-18,15,613.911,1022
2018,19-Aug-18,16,506.733,1000
2018,19-Aug-18,17,355.314,967
2018,19-Aug-18,18,187.414,893
2018,19-Aug-18,19,59.023,753
2018,19-Aug-18,20,3.455,460
2018,19-Aug-18,21,,
2018,19-Aug-18,22,,
2018,19-Aug-18,23,,
2018,19-Aug-18,24,,
2018,20-Aug-18,1,,
2018,20-Aug-18,2,,
2018,20-Aug-18,3,,
2018,20-Aug-18,4,,
2018,20-Aug-18,5,,
2018,20-Aug-18,6,0.061,6
2018,20-Aug-18,7,10.315,545
2018,20-Aug-18,8,72.035,667
2018,20-Aug-18,9,180.931,751
2018,20-Aug-18,10,294.419,831
2018,20-Aug-18,11,447.522,923
2018,20-Aug-18,12,569.47,963
2018,20-Aug-18,13,580.034,966
2018,20-Aug-18,14,555.104,952
2018,20-Aug-18,15,471.927,928
2018,20-Aug-18,16,404.961,905
2018,20-Aug-18,17,326.622,892
2018,20-Aug-18,18,209.364,836
2018,20-Aug-18,19,71.363,728
2018,20-Aug-18,20,5.587,557
2018,20-Aug-18,21,,
2018,20-Aug-18,22,,
2018,20-Aug-18,23,,
2018,20-Aug-18,24,,
2018,21-Aug-18,1,,
2018,21-Aug-18,2,,
2018,21-Aug-18,3,,
2018,21-Aug-18,4,,
2018,21-Aug-18,5,,
2018,21-Aug-18,6,0.066,7
2018,21-Aug-18,7,13.433,613
2018,21-Aug-18,8,83.486,694
2018,21-Aug-18,9,188.236,767
2018,21-Aug-18,10,295.981,826
2018,21-Aug-18,11,373.005,864
2018,21-Aug-18,12,403.415,869
2018,21-Aug-18,13,409.725,888
2018,21-Aug-18,14,417.732,888
2018,21-Aug-18,15,414.602,869
2018,21-Aug-18,16,379.276,884
2018,21-Aug-18,17,273.063,877
2018,21-Aug-18,18,159.646,825
2018,21-Aug-18,19,56.31,716
2018,21-Aug-18,20,2.309,415
2018,21-Aug-18,21,,
2018,21-Aug-18,22,,
2018,21-Aug-18,23,,
2018,21-Aug-18,24,,
2018,22-Aug-18,1,,
2018,22-Aug-18,2,,
2018,22-Aug-18,3,,
2018,22-Aug-18,4,,
2018,22-Aug-18,5,,
2018,22-Aug-18,6,0.063,6
2018,22-Aug-18,7,2.016,224
2018,22-Aug-18,8,17.044,605
2018,22-Aug-18,9,52.567,670
2018,22-Aug-18,10,116.955,714
2018,22-Aug-18,11,232.494,804
2018,22-Aug-18,12,377.424,879
2018,22-Aug-18,13,491.515,925
2018,22-Aug-18,14,531.229,931
2018,22-Aug-18,15,460.752,925
2018,22-Aug-18,16,421.341,891
2018,22-Aug-18,17,362.032,873
2018,22-Aug-18,18,205.536,829
2018,22-Aug-18,19,66.3,725
2018,22-Aug-18,20,4.041,512
2018,22-Aug-18,21,,
2018,22-Aug-18,22,,
2018,22-Aug-18,23,,
2018,22-Aug-18,24,,
2018,23-Aug-18,1,,
2018,23-Aug-18,2,,
2018,23-Aug-18,3,,
2018,23-Aug-18,4,,
2018,23-Aug-18,5,,
2018,23-Aug-18,6,0.078,8
2018,23-Aug-18,7,12.543,615
2018,23-Aug-18,8,90.487,701
2018,23-Aug-18,9,206.498,817
2018,23-Aug-18,10,362.455,901
2018,23-Aug-18,11,514.396,944
2018,23-Aug-18,12,666.182,966
2018,23-Aug-18,13,763.85,998
2018,23-Aug-18,14,777.679,1010
2018,23-Aug-18,15,719.102,1002
2018,23-Aug-18,16,620.772,982
2018,23-Aug-18,17,465.508,945
2018,23-Aug-18,18,257.751,880
2018,23-Aug-18,19,67.511,731
2018,23-Aug-18,20,3.168,456
2018,23-Aug-18,21,,
2018,23-Aug-18,22,,
2018,23-Aug-18,23,,
2018,23-Aug-18,24,,
2018,24-Aug-18,1,,
2018,24-Aug-18,2,,
2018,24-Aug-18,3,,
2018,24-Aug-18,4,,
2018,24-Aug-18,5,,
2018,24-Aug-18,6,0.076,7
2018,24-Aug-18,7,17.531,654
2018,24-Aug-18,8,116.277,750
2018,24-Aug-18,9,305.313,880
2018,24-Aug-18,10,514.78,958
2018,24-Aug-18,11,668.773,988
2018,24-Aug-18,12,760.411,996
2018,24-Aug-18,13,789.319,1007
2018,24-Aug-18,14,780.144,997
2018,24-Aug-18,15,726.988,987
2018,24-Aug-18,16,614.498,977
2018,24-Aug-18,17,444.204,937
2018,24-Aug-18,18,236.956,861
2018,24-Aug-18,19,65.599,719
2018,24-Aug-18,20,3.063,459
2018,24-Aug-18,21,,
2018,24-Aug-18,22,,
2018,24-Aug-18,23,,
2018,24-Aug-18,24,,
2018,25-Aug-18,1,,
2018,25-Aug-18,2,,
2018,25-Aug-18,3,,
2018,25-Aug-18,4,,
2018,25-Aug-18,5,,
2018,25-Aug-18,6,0.062,6
2018,25-Aug-18,7,20.155,663
2018,25-Aug-18,8,133.32,857
2018,25-Aug-18,9,309.661,967
2018,25-Aug-18,10,503.651,1017
2018,25-Aug-18,11,653.143,1038
2018,25-Aug-18,12,741.402,1048
2018,25-Aug-18,13,718.243,1048
2018,25-Aug-18,14,647.519,1036
2018,25-Aug-18,15,564.286,1021
2018,25-Aug-18,16,462.217,1001
2018,25-Aug-18,17,345.366,968
2018,25-Aug-18,18,218.621,914
2018,25-Aug-18,19,68.962,773
2018,25-Aug-18,20,3.554,469
2018,25-Aug-18,21,,
2018,25-Aug-18,22,,
2018,25-Aug-18,23,,
2018,25-Aug-18,24,,
2018,26-Aug-18,1,,
2018,26-Aug-18,2,,
2018,26-Aug-18,3,,
2018,26-Aug-18,4,,
2018,26-Aug-18,5,,
2018,26-Aug-18,6,0.062,8
2018,26-Aug-18,7,13.413,658
2018,26-Aug-18,8,132.881,895
2018,26-Aug-18,9,337.396,1011
2018,26-Aug-18,10,534.687,1050
2018,26-Aug-18,11,679.489,1061
2018,26-Aug-18,12,761.087,1062
2018,26-Aug-18,13,772.506,1061
2018,26-Aug-18,14,760.34,1059
2018,26-Aug-18,15,673.904,1052
2018,26-Aug-18,16,539.036,1027
2018,26-Aug-18,17,341.634,978
2018,26-Aug-18,18,169.499,879
2018,26-Aug-18,19,54.998,740
2018,26-Aug-18,20,1.849,377
2018,26-Aug-18,21,,
2018,26-Aug-18,22,,
2018,26-Aug-18,23,,
2018,26-Aug-18,24,,
2018,27-Aug-18,1,,
2018,27-Aug-18,2,,
2018,27-Aug-18,3,,
2018,27-Aug-18,4,,
2018,27-Aug-18,5,,
2018,27-Aug-18,6,0.163,9
2018,27-Aug-18,7,16.706,635
2018,27-Aug-18,8,118.058,733
2018,27-Aug-18,9,307.921,846
2018,27-Aug-18,10,501.165,929
2018,27-Aug-18,11,642.802,957
2018,27-Aug-18,12,700.631,964
2018,27-Aug-18,13,685.075,971
2018,27-Aug-18,14,675.192,961
2018,27-Aug-18,15,619.122,947
2018,27-Aug-18,16,518.442,928
2018,27-Aug-18,17,339.127,870
2018,27-Aug-18,18,182.644,791
2018,27-Aug-18,19,59.82,711
2018,27-Aug-18,20,2.928,488
2018,27-Aug-18,21,,
2018,27-Aug-18,22,,
2018,27-Aug-18,23,,
2018,27-Aug-18,24,,
2018,28-Aug-18,1,,
2018,28-Aug-18,2,,
2018,28-Aug-18,3,,
2018,28-Aug-18,4,,
2018,28-Aug-18,5,,
2018,28-Aug-18,6,0.074,6
2018,28-Aug-18,7,12.202,616
2018,28-Aug-18,8,108.216,714
2018,28-Aug-18,9,289.349,827
2018,28-Aug-18,10,473.151,886
2018,28-Aug-18,11,615.361,931
2018,28-Aug-18,12,702.341,949
2018,28-Aug-18,13,708.251,947
2018,28-Aug-18,14,679.899,943
2018,28-Aug-18,15,646.707,931
2018,28-Aug-18,16,563.884,920
2018,28-Aug-18,17,418.43,885
2018,28-Aug-18,18,212.117,804
2018,28-Aug-18,19,53.802,692
2018,28-Aug-18,20,1.57,320
2018,28-Aug-18,21,,
2018,28-Aug-18,22,,
2018,28-Aug-18,23,,
2018,28-Aug-18,24,,
2018,29-Aug-18,1,,
2018,29-Aug-18,2,,
2018,29-Aug-18,3,,
2018,29-Aug-18,4,,
2018,29-Aug-18,5,,
2018,29-Aug-18,6,0.131,6
2018,29-Aug-18,7,9.922,587
2018,29-Aug-18,8,107.381,698
2018,29-Aug-18,9,306.039,806
2018,29-Aug-18,10,502.084,891
2018,29-Aug-18,11,643.943,936
2018,29-Aug-18,12,716.002,943
2018,29-Aug-18,13,720.569,955
2018,29-Aug-18,14,681.597,933
2018,29-Aug-18,15,644.086,922
2018,29-Aug-18,16,566.084,916
2018,29-Aug-18,17,411.948,881
2018,29-Aug-18,18,209.514,798
2018,29-Aug-18,19,49.872,691
2018,29-Aug-18,20,1.032,231
2018,29-Aug-18,21,,
2018,29-Aug-18,22,,
2018,29-Aug-18,23,,
2018,29-Aug-18,24,,
2018,30-Aug-18,1,,
2018,30-Aug-18,2,,
2018,30-Aug-18,3,,
2018,30-Aug-18,4,,
2018,30-Aug-18,5,,
2018,30-Aug-18,6,0.03,5
2018,30-Aug-18,7,7.006,528
2018,30-Aug-18,8,99.309,694
2018,30-Aug-18,9,295.2,804
2018,30-Aug-18,10,491.233,904
2018,30-Aug-18,11,607.886,929
2018,30-Aug-18,12,622.945,939
2018,30-Aug-18,13,602.064,946
2018,30-Aug-18,14,597.479,919
2018,30-Aug-18,15,557.834,907
2018,30-Aug-18,16,483.562,898
2018,30-Aug-18,17,341.099,837
2018,30-Aug-18,18,170.652,760
2018,30-Aug-18,19,45.008,685
2018,30-Aug-18,20,0.59,130
2018,30-Aug-18,21,,
2018,30-Aug-18,22,,
2018,30-Aug-18,23,,
2018,30-Aug-18,24,,
2018,31-Aug-18,1,,
2018,31-Aug-18,2,,
2018,31-Aug-18,3,,
2018,31-Aug-18,4,,
2018,31-Aug-18,5,,
2018,31-Aug-18,6,0.121,6
2018,31-Aug-18,7,9.849,553
2018,31-Aug-18,8,90.661,709
2018,31-Aug-18,9,249.229,837
2018,31-Aug-18,10,433.908,929
2018,31-Aug-18,11,567.397,964
2018,31-Aug-18,12,615.447,988
2018,31-Aug-18,13,601.694,999
2018,31-Aug-18,14,578.947,984
2018,31-Aug-18,15,506.006,965
2018,31-Aug-18,16,416.267,923
2018,31-Aug-18,17,282.631,878
2018,31-Aug-18,18,143.634,814
2018,31-Aug-18,19,36.967,698
2018,31-Aug-18,20,0.309,58
2018,31-Aug-18,21,,
2018,31-Aug-18,22,,
2018,31-Aug-18,23,,
2018,31-Aug-18,24,,
2018,1-Sep-18,1,,
2018,1-Sep-18,2,,
2018,1-Sep-18,3,,
2018,1-Sep-18,4,,
2018,1-Sep-18,5,,
2018,1-Sep-18,6,0.06,6
2018,1-Sep-18,7,11.051,612
2018,1-Sep-18,8,109.269,829
2018,1-Sep-18,9,268.082,968
2018,1-Sep-18,10,379.891,1006
2018,1-Sep-18,11,519.582,1041
2018,1-Sep-18,12,692.938,1060
2018,1-Sep-18,13,748.111,1065
2018,1-Sep-18,14,700.07,1056
2018,1-Sep-18,15,618.455,1048
2018,1-Sep-18,16,500.127,1022
2018,1-Sep-18,17,330.813,978
2018,1-Sep-18,18,164.936,883
2018,1-Sep-18,19,40.715,722
2018,1-Sep-18,20,0.467,118
2018,1-Sep-18,21,,
2018,1-Sep-18,22,,
2018,1-Sep-18,23,,
2018,1-Sep-18,24,,
2018,2-Sep-18,1,,
2018,2-Sep-18,2,,
2018,2-Sep-18,3,,
2018,2-Sep-18,4,,
2018,2-Sep-18,5,,
2018,2-Sep-18,6,0.061,6
2018,2-Sep-18,7,8.294,611
2018,2-Sep-18,8,105.966,859
2018,2-Sep-18,9,248.353,989
2018,2-Sep-18,10,445.738,1040
2018,2-Sep-18,11,655.398,1070
2018,2-Sep-18,12,756.458,1070
2018,2-Sep-18,13,768.641,1061
2018,2-Sep-18,14,741.57,1063
2018,2-Sep-18,15,620.197,1049
2018,2-Sep-18,16,467.418,1025
2018,2-Sep-18,17,310.604,978
2018,2-Sep-18,18,157.272,872
2018,2-Sep-18,19,42.746,719
2018,2-Sep-18,20,0.536,149
2018,2-Sep-18,21,,
2018,2-Sep-18,22,,
2018,2-Sep-18,23,,
2018,2-Sep-18,24,,
2018,3-Sep-18,1,,
2018,3-Sep-18,2,,
2018,3-Sep-18,3,,
2018,3-Sep-18,4,,
2018,3-Sep-18,5,,
2018,3-Sep-18,6,0.062,6
2018,3-Sep-18,7,3.744,432
2018,3-Sep-18,8,60.927,759
2018,3-Sep-18,9,193.293,911
2018,3-Sep-18,10,420.278,995
2018,3-Sep-18,11,638.54,1026
2018,3-Sep-18,12,738.52,1034
2018,3-Sep-18,13,755.549,1031
2018,3-Sep-18,14,704.305,1023
2018,3-Sep-18,15,639.342,1007
2018,3-Sep-18,16,537.249,987
2018,3-Sep-18,17,383.235,946
2018,3-Sep-18,18,188.202,845
2018,3-Sep-18,19,38.101,693
2018,3-Sep-18,20,0.133,22
2018,3-Sep-18,21,,
2018,3-Sep-18,22,,
2018,3-Sep-18,23,,
2018,3-Sep-18,24,,
2018,4-Sep-18,1,,
2018,4-Sep-18,2,,
2018,4-Sep-18,3,,
2018,4-Sep-18,4,,
2018,4-Sep-18,5,,
2018,4-Sep-18,6,0.073,6
2018,4-Sep-18,7,7.921,564
2018,4-Sep-18,8,99.304,690
2018,4-Sep-18,9,289.643,810
2018,4-Sep-18,10,495.012,902
2018,4-Sep-18,11,622.367,938
2018,4-Sep-18,12,667.588,941
2018,4-Sep-18,13,649.256,943
2018,4-Sep-18,14,622.666,938
2018,4-Sep-18,15,590.649,929
2018,4-Sep-18,16,499.676,915
2018,4-Sep-18,17,361.953,855
2018,4-Sep-18,18,176.41,769
2018,4-Sep-18,19,39.108,674
2018,4-Sep-18,20,0.334,49
2018,4-Sep-18,21,,
2018,4-Sep-18,22,,
2018,4-Sep-18,23,,
2018,4-Sep-18,24,,
2018,5-Sep-18,1,,
2018,5-Sep-18,2,,
2018,5-Sep-18,3,,
2018,5-Sep-18,4,,
2018,5-Sep-18,5,,
2018,5-Sep-18,6,0.132,6
2018,5-Sep-18,7,5.276,538
2018,5-Sep-18,8,74.583,691
2018,5-Sep-18,9,221.757,791
2018,5-Sep-18,10,421.477,895
2018,5-Sep-18,11,618.612,948
2018,5-Sep-18,12,730.232,963
2018,5-Sep-18,13,758.851,974
2018,5-Sep-18,14,731.764,954
2018,5-Sep-18,15,674.408,943
2018,5-Sep-18,16,568.027,921
2018,5-Sep-18,17,405.243,886
2018,5-Sep-18,18,197.385,790
2018,5-Sep-18,19,36.295,683
2018,5-Sep-18,20,0.298,41
2018,5-Sep-18,21,,
2018,5-Sep-18,22,,
2018,5-Sep-18,23,,
2018,5-Sep-18,24,,
2018,6-Sep-18,1,,
2018,6-Sep-18,2,,
2018,6-Sep-18,3,,
2018,6-Sep-18,4,,
2018,6-Sep-18,5,,
2018,6-Sep-18,6,0.13,6
2018,6-Sep-18,7,4.254,466
2018,6-Sep-18,8,67.879,687
2018,6-Sep-18,9,207.288,777
2018,6-Sep-18,10,415.745,864
2018,6-Sep-18,11,592.394,929
2018,6-Sep-18,12,690.697,947
2018,6-Sep-18,13,712.489,960
2018,6-Sep-18,14,663.784,939
2018,6-Sep-18,15,558.441,898
